OrderID,Date,Category,SubCategory,ProductName,Region,UnitsSold,UnitPrice,UnitCost,InventoryDays,Season
189236,2024-08-30,Toys,Puzzles,Puzzles Product 954,South,18,797.28,534.41,30,Fall
879482,2024-08-05,Toys,Board Games,Board Games Product 319,North,7,438.72,296.15,186,Spring
768636,2024-01-06,Sports,Fitness,Fitness Product 705,East,4,160.72,143.62,191,Winter
940597,2024-12-24,Electronics,Cameras,Cameras Product 225,South,3,907.12,651.9,154,Fall
198879,2024-11-28,Clothing,Men,Men Product 212,East,13,471.21,338.74,70,Summer
651526,2024-10-02,Electronics,Laptops,Laptops Product 7,North,11,460.15,323.58,27,Winter
701067,2024-04-22,Home & Kitchen,Decor,Decor Product 955,North,13,138.96,88.2,85,Summer
443161,2024-09-05,Home & Kitchen,Decor,Decor Product 207,West,14,845.86,692.1,15,Spring
190902,2024-07-20,Home & Kitchen,Decor,Decor Product 654,East,6,80.81,65.69,164,Winter
849696,2024-02-08,Sports,Indoor Games,Indoor Games Product 458,North,16,348.54,245.06,115,Spring
428911,2024-03-05,Toys,Puzzles,Puzzles Product 241,North,4,977.44,603.25,133,Fall
489215,2024-02-15,Clothing,Women,Women Product 890,South,7,830.8,743.93,114,Summer
571638,2024-04-30,Toys,Action Figures,Action Figures Product 844,North,12,685.7,471.95,147,Winter
168474,2024-05-25,Home & Kitchen,Cookware,Cookware Product 798,North,13,450.85,371.87,50,Spring
637960,2024-06-21,Toys,Puzzles,Puzzles Product 763,North,2,220.16,177.93,112,Summer
333099,2024-05-30,Electronics,Mobiles,Mobiles Product 273,East,11,966.01,821.03,162,Summer
862209,2024-10-07,Toys,Puzzles,Puzzles Product 322,East,10,471.21,288.35,153,Fall
999426,2024-06-21,Clothing,Men,Men Product 850,North,9,613.84,469.01,15,Winter
737137,2024-07-11,Home & Kitchen,Cookware,Cookware Product 750,South,15,169.57,123.09,134,Spring
444313,2024-08-12,Toys,Action Figures,Action Figures Product 903,South,16,529.1,343.14,157,Summer
348016,2024-08-30,Home & Kitchen,Furniture,Furniture Product 254,West,15,555.98,479.69,50,Summer
599174,2024-04-05,Clothing,Women,Women Product 861,South,5,267.78,218.55,90,Fall
520459,2024-09-16,Electronics,Mobiles,Mobiles Product 831,North,7,726.03,588.95,167,Summer
620222,2024-03-20,Toys,Puzzles,Puzzles Product 358,South,16,957.2,617.03,28,Summer
690620,2024-01-13,Electronics,Laptops,Laptops Product 501,North,18,601.1,469.39,73,Spring
148393,2024-02-17,Clothing,Women,Women Product 499,North,11,781.18,659.85,101,Summer
296698,2024-11-06,Clothing,Women,Women Product 126,South,8,26.76,20.1,199,Fall
183274,2024-07-16,Sports,Outdoor,Outdoor Product 875,North,12,975.36,620.47,108,Summer
623058,2024-11-22,Toys,Board Games,Board Games Product 474,South,3,501.1,399.97,108,Winter
312380,2024-03-17,Home & Kitchen,Decor,Decor Product 260,South,10,642.32,422.12,27,Winter
362372,2024-10-10,Electronics,Cameras,Cameras Product 573,South,12,72.92,54.59,162,Fall
847542,2024-10-19,Toys,Board Games,Board Games Product 267,East,4,961.98,673.22,131,Spring
248591,2024-08-26,Electronics,Mobiles,Mobiles Product 210,South,2,427.37,324.62,87,Winter
676993,2024-04-23,Sports,Indoor Games,Indoor Games Product 586,East,17,604.85,373.11,53,Spring
380226,2024-02-26,Toys,Board Games,Board Games Product 840,West,19,284.92,185.74,118,Winter
928400,2024-08-05,Sports,Outdoor,Outdoor Product 617,West,16,166.94,122.13,163,Summer
166269,2024-04-30,Sports,Indoor Games,Indoor Games Product 672,East,15,479.8,380.72,115,Spring
660610,2024-08-31,Home & Kitchen,Cookware,Cookware Product 645,South,1,455.73,374.0,142,Spring
613229,2024-07-19,Toys,Board Games,Board Games Product 751,West,12,159.41,109.13,53,Summer
237733,2024-07-16,Home & Kitchen,Decor,Decor Product 448,East,17,437.29,384.63,146,Summer
111416,2024-11-27,Toys,Puzzles,Puzzles Product 750,North,16,498.23,416.0,57,Fall
808340,2024-03-10,Electronics,Cameras,Cameras Product 328,East,11,763.55,555.58,176,Summer
764888,2024-11-30,Electronics,Cameras,Cameras Product 20,South,2,819.74,617.19,45,Summer
283038,2024-03-18,Clothing,Men,Men Product 965,South,2,248.93,219.95,175,Winter
332450,2024-11-27,Clothing,Women,Women Product 934,East,9,103.52,89.95,108,Summer
166455,2024-07-29,Home & Kitchen,Furniture,Furniture Product 735,West,16,829.69,549.67,158,Fall
799573,2024-02-13,Toys,Puzzles,Puzzles Product 210,West,1,484.47,394.94,113,Winter
648875,2024-09-29,Electronics,Laptops,Laptops Product 488,South,7,880.31,636.37,151,Summer
105786,2024-06-28,Clothing,Women,Women Product 594,West,11,67.75,50.08,85,Summer
404192,2024-05-03,Clothing,Kids,Kids Product 797,South,4,790.39,551.03,144,Spring
642022,2024-02-15,Electronics,Laptops,Laptops Product 620,East,5,410.79,262.5,10,Fall
187773,2024-07-07,Sports,Indoor Games,Indoor Games Product 507,West,18,137.62,101.61,177,Spring
880215,2024-07-29,Sports,Fitness,Fitness Product 317,West,13,640.82,462.33,33,Fall
559778,2024-01-24,Electronics,Mobiles,Mobiles Product 601,South,11,227.89,156.84,149,Winter
530480,2024-08-08,Electronics,Laptops,Laptops Product 642,East,10,143.37,109.29,12,Spring
305908,2024-04-15,Sports,Fitness,Fitness Product 400,South,17,959.02,831.72,197,Fall
409996,2024-01-27,Toys,Puzzles,Puzzles Product 119,South,14,465.71,320.83,161,Spring
816976,2024-03-24,Home & Kitchen,Decor,Decor Product 263,South,17,546.77,450.93,115,Fall
123347,2024-09-25,Toys,Board Games,Board Games Product 802,West,17,957.86,739.64,198,Spring
976993,2024-12-07,Electronics,Cameras,Cameras Product 73,South,15,167.04,137.51,17,Winter
271550,2024-11-02,Toys,Board Games,Board Games Product 809,South,17,181.72,146.51,75,Spring
445542,2024-02-10,Home & Kitchen,Decor,Decor Product 921,North,6,799.59,634.97,182,Fall
946012,2024-06-09,Electronics,Laptops,Laptops Product 713,North,13,980.89,864.65,49,Summer
255582,2024-06-28,Sports,Fitness,Fitness Product 438,West,4,96.27,83.65,102,Summer
434547,2024-12-18,Sports,Outdoor,Outdoor Product 163,East,9,680.7,540.39,106,Summer
822240,2024-03-24,Sports,Fitness,Fitness Product 367,East,16,371.18,295.47,61,Winter
595403,2024-11-01,Home & Kitchen,Cookware,Cookware Product 92,South,16,49.05,39.14,164,Winter
927152,2024-04-29,Clothing,Women,Women Product 387,West,18,276.14,195.6,132,Summer
208715,2024-11-08,Sports,Fitness,Fitness Product 222,North,4,957.5,578.84,159,Spring
165625,2024-11-06,Toys,Action Figures,Action Figures Product 371,South,7,50.97,36.0,16,Winter
347298,2024-05-28,Electronics,Cameras,Cameras Product 928,South,18,666.98,533.88,105,Fall
607708,2024-11-11,Clothing,Kids,Kids Product 735,South,11,440.25,293.91,45,Fall
751439,2024-08-07,Sports,Fitness,Fitness Product 648,South,12,980.65,835.48,86,Winter
288175,2024-01-26,Sports,Outdoor,Outdoor Product 277,West,10,668.12,521.3,19,Spring
848734,2024-07-05,Toys,Action Figures,Action Figures Product 140,East,10,588.45,519.66,104,Spring
578996,2024-04-30,Home & Kitchen,Furniture,Furniture Product 55,North,16,78.35,69.58,12,Fall
657490,2024-10-23,Sports,Outdoor,Outdoor Product 918,South,11,275.01,216.88,70,Fall
879044,2024-10-07,Electronics,Laptops,Laptops Product 882,South,5,904.56,772.21,73,Summer
750178,2024-04-30,Toys,Puzzles,Puzzles Product 312,South,11,716.33,575.51,71,Summer
140345,2024-04-08,Sports,Fitness,Fitness Product 285,South,19,422.58,318.63,55,Summer
187781,2024-03-22,Toys,Action Figures,Action Figures Product 336,North,1,907.75,815.27,153,Spring
954815,2024-10-05,Home & Kitchen,Furniture,Furniture Product 916,East,2,90.01,74.09,62,Summer
742640,2024-04-05,Home & Kitchen,Furniture,Furniture Product 55,East,12,666.31,581.27,19,Winter
683216,2024-12-25,Toys,Puzzles,Puzzles Product 959,West,18,159.5,114.77,17,Fall
491742,2024-07-12,Sports,Indoor Games,Indoor Games Product 935,East,18,936.33,619.45,163,Fall
659498,2024-02-05,Clothing,Kids,Kids Product 18,North,8,451.37,328.06,25,Summer
685856,2024-01-07,Sports,Fitness,Fitness Product 304,South,12,34.61,25.18,53,Winter
137901,2024-02-27,Sports,Outdoor,Outdoor Product 970,North,7,886.81,712.99,18,Summer
613861,2024-12-07,Clothing,Men,Men Product 516,West,4,351.56,226.83,171,Summer
427605,2024-04-27,Clothing,Men,Men Product 968,East,11,655.66,483.82,126,Spring
179949,2024-09-13,Clothing,Kids,Kids Product 632,South,16,230.32,176.0,58,Winter
547679,2024-01-22,Home & Kitchen,Furniture,Furniture Product 24,South,5,440.25,375.8,13,Fall
192981,2024-02-20,Home & Kitchen,Cookware,Cookware Product 572,South,10,352.47,266.01,119,Winter
375899,2024-01-07,Home & Kitchen,Cookware,Cookware Product 577,West,4,373.8,277.53,162,Winter
312314,2024-10-11,Electronics,Cameras,Cameras Product 511,East,9,882.76,782.32,39,Summer
901828,2024-12-09,Sports,Fitness,Fitness Product 884,East,17,502.32,372.38,136,Winter
477303,2024-02-18,Sports,Indoor Games,Indoor Games Product 122,North,13,883.75,540.67,99,Summer
687564,2024-02-16,Home & Kitchen,Furniture,Furniture Product 945,East,2,765.25,530.81,103,Fall
351666,2024-09-12,Sports,Outdoor,Outdoor Product 39,East,5,301.65,212.83,95,Summer
106817,2024-04-22,Clothing,Women,Women Product 137,East,7,142.52,127.35,57,Winter
985330,2024-05-21,Sports,Fitness,Fitness Product 209,East,16,684.93,465.58,84,Spring
662590,2024-06-15,Home & Kitchen,Cookware,Cookware Product 590,North,3,139.85,88.03,171,Winter
424227,2024-05-18,Sports,Indoor Games,Indoor Games Product 787,North,7,916.93,809.09,199,Winter
830467,2024-01-18,Toys,Puzzles,Puzzles Product 550,West,15,124.5,79.97,98,Spring
820120,2024-08-11,Electronics,Laptops,Laptops Product 826,West,15,467.29,281.45,35,Spring
605450,2024-12-06,Home & Kitchen,Cookware,Cookware Product 518,South,19,767.29,634.33,136,Fall
145915,2024-07-12,Home & Kitchen,Cookware,Cookware Product 312,South,18,754.27,570.38,194,Fall
255668,2024-02-06,Toys,Action Figures,Action Figures Product 173,North,8,557.87,395.0,14,Summer
383063,2024-03-15,Toys,Board Games,Board Games Product 290,West,19,986.92,774.17,141,Spring
470302,2024-06-15,Sports,Fitness,Fitness Product 18,North,13,777.4,609.39,137,Summer
873415,2024-05-23,Home & Kitchen,Decor,Decor Product 944,North,10,201.48,175.82,190,Winter
344796,2024-09-19,Sports,Fitness,Fitness Product 124,East,17,997.01,833.98,53,Summer
451950,2024-04-02,Toys,Puzzles,Puzzles Product 134,North,6,84.6,73.19,115,Fall
776277,2024-06-16,Toys,Puzzles,Puzzles Product 647,North,9,826.28,699.47,31,Spring
487514,2024-06-01,Home & Kitchen,Decor,Decor Product 862,North,18,922.89,625.98,180,Spring
871581,2024-11-30,Electronics,Mobiles,Mobiles Product 742,South,11,537.49,342.4,68,Spring
934716,2024-11-30,Clothing,Women,Women Product 81,North,15,816.0,566.07,181,Spring
736725,2024-01-30,Clothing,Women,Women Product 194,South,11,671.79,470.3,148,Winter
487902,2024-04-03,Electronics,Laptops,Laptops Product 435,South,9,793.96,501.64,78,Fall
113064,2024-08-24,Electronics,Laptops,Laptops Product 278,West,17,288.3,215.74,65,Winter
996930,2024-06-17,Sports,Fitness,Fitness Product 831,North,7,154.56,120.61,194,Fall
243990,2024-08-13,Clothing,Men,Men Product 447,West,11,39.06,26.2,197,Spring
411045,2024-01-20,Toys,Puzzles,Puzzles Product 440,West,16,756.93,553.7,131,Spring
733218,2024-05-09,Toys,Puzzles,Puzzles Product 22,South,6,674.53,515.71,17,Spring
641463,2024-01-27,Electronics,Cameras,Cameras Product 437,West,6,453.41,278.54,187,Fall
153111,2024-09-25,Home & Kitchen,Decor,Decor Product 693,East,12,22.98,18.23,184,Winter
197304,2024-04-12,Sports,Fitness,Fitness Product 302,East,14,788.51,481.3,198,Spring
229095,2024-02-11,Home & Kitchen,Cookware,Cookware Product 411,South,7,755.95,495.74,94,Summer
612087,2024-03-22,Clothing,Women,Women Product 17,South,12,600.06,464.14,100,Summer
893506,2024-09-04,Electronics,Cameras,Cameras Product 430,North,18,241.25,180.72,57,Spring
247759,2024-02-12,Electronics,Mobiles,Mobiles Product 691,South,8,178.25,144.62,148,Spring
617872,2024-04-28,Sports,Outdoor,Outdoor Product 971,West,8,903.44,600.13,34,Spring
292789,2024-07-08,Toys,Action Figures,Action Figures Product 531,East,3,276.2,192.51,177,Winter
274859,2024-07-11,Sports,Indoor Games,Indoor Games Product 242,West,11,171.66,117.98,64,Fall
861948,2024-08-02,Clothing,Kids,Kids Product 349,North,18,253.18,218.47,145,Spring
768848,2024-06-15,Electronics,Cameras,Cameras Product 294,North,8,675.75,572.14,55,Winter
409930,2024-01-06,Electronics,Laptops,Laptops Product 951,North,13,394.64,265.34,158,Winter
662076,2024-06-16,Toys,Puzzles,Puzzles Product 967,West,17,216.33,188.38,47,Fall
959365,2024-08-04,Electronics,Mobiles,Mobiles Product 34,South,11,980.43,629.3,25,Summer
688015,2024-09-10,Toys,Board Games,Board Games Product 228,North,14,144.26,100.45,158,Spring
257061,2024-08-27,Sports,Indoor Games,Indoor Games Product 423,East,17,624.5,422.64,197,Fall
643929,2024-06-16,Sports,Indoor Games,Indoor Games Product 244,East,19,563.4,503.28,106,Spring
639597,2024-10-08,Toys,Puzzles,Puzzles Product 662,East,2,999.74,721.58,94,Summer
496776,2024-11-07,Clothing,Men,Men Product 596,South,8,496.7,442.34,199,Winter
894163,2024-12-27,Sports,Outdoor,Outdoor Product 207,South,17,699.46,570.82,177,Spring
950661,2024-08-01,Home & Kitchen,Cookware,Cookware Product 967,East,11,830.69,602.57,176,Summer
368256,2024-07-08,Toys,Board Games,Board Games Product 528,East,5,588.39,467.5,58,Fall
824181,2024-09-10,Home & Kitchen,Cookware,Cookware Product 145,South,10,794.7,689.31,10,Summer
291190,2024-12-25,Clothing,Men,Men Product 499,South,14,48.28,36.39,81,Spring
663786,2024-02-09,Sports,Outdoor,Outdoor Product 902,South,14,203.64,146.57,111,Winter
762039,2024-11-02,Electronics,Laptops,Laptops Product 938,East,10,134.88,86.8,92,Winter
679989,2024-04-30,Home & Kitchen,Cookware,Cookware Product 11,East,6,364.38,307.12,143,Summer
940992,2024-08-21,Home & Kitchen,Furniture,Furniture Product 261,West,16,636.48,393.69,172,Fall
732480,2024-09-17,Sports,Fitness,Fitness Product 530,South,14,967.21,818.95,157,Spring
860006,2024-06-19,Sports,Fitness,Fitness Product 315,East,16,320.43,273.33,114,Summer
342372,2024-11-20,Sports,Indoor Games,Indoor Games Product 177,North,1,747.01,585.92,126,Summer
782586,2024-06-14,Toys,Puzzles,Puzzles Product 161,East,13,752.87,456.12,136,Winter
762842,2024-02-21,Sports,Fitness,Fitness Product 146,East,13,188.62,144.05,90,Summer
850793,2024-04-11,Electronics,Cameras,Cameras Product 583,North,6,720.82,580.68,27,Spring
604705,2024-01-31,Clothing,Men,Men Product 848,West,9,74.86,60.28,108,Fall
330876,2024-07-08,Electronics,Mobiles,Mobiles Product 542,East,19,333.94,217.91,189,Spring
214307,2024-11-25,Clothing,Men,Men Product 329,South,11,346.78,224.39,116,Spring
842732,2024-04-10,Sports,Indoor Games,Indoor Games Product 864,South,4,509.82,431.43,108,Fall
981266,2024-11-28,Sports,Indoor Games,Indoor Games Product 32,East,11,377.54,337.83,99,Winter
477380,2024-10-30,Clothing,Kids,Kids Product 928,East,6,72.11,55.79,80,Spring
656392,2024-03-06,Home & Kitchen,Decor,Decor Product 774,East,16,289.61,228.79,128,Summer
467717,2024-01-25,Electronics,Mobiles,Mobiles Product 943,East,4,930.9,577.27,66,Winter
330964,2024-06-18,Toys,Action Figures,Action Figures Product 847,North,4,699.63,605.17,165,Fall
405815,2024-11-07,Clothing,Kids,Kids Product 519,East,9,764.53,615.75,43,Winter
888929,2024-09-07,Toys,Puzzles,Puzzles Product 408,West,3,324.23,212.75,78,Fall
789932,2024-02-06,Clothing,Women,Women Product 438,East,14,409.33,304.86,103,Spring
886652,2024-05-24,Electronics,Mobiles,Mobiles Product 858,East,17,512.96,338.13,148,Fall
357186,2024-08-23,Sports,Fitness,Fitness Product 760,West,11,754.29,469.5,113,Fall
690201,2024-07-29,Sports,Fitness,Fitness Product 160,North,5,199.15,126.92,158,Spring
536575,2024-07-19,Clothing,Women,Women Product 951,North,5,90.82,74.82,136,Spring
794369,2024-10-08,Sports,Fitness,Fitness Product 377,North,7,430.5,351.19,99,Fall
164565,2024-07-16,Toys,Action Figures,Action Figures Product 441,North,18,584.86,453.15,14,Fall
544255,2024-06-23,Toys,Board Games,Board Games Product 198,West,19,255.63,216.81,91,Fall
865543,2024-07-09,Clothing,Women,Women Product 141,South,14,467.14,302.3,75,Summer
516104,2024-08-26,Home & Kitchen,Furniture,Furniture Product 446,South,19,390.19,274.65,29,Summer
211558,2024-03-29,Toys,Puzzles,Puzzles Product 783,East,4,800.96,522.61,126,Summer
239493,2024-09-01,Toys,Action Figures,Action Figures Product 316,North,19,375.53,246.93,56,Winter
508991,2024-01-24,Clothing,Men,Men Product 29,West,14,722.1,508.93,56,Spring
115223,2024-07-24,Home & Kitchen,Decor,Decor Product 242,East,4,462.85,286.02,198,Summer
113111,2024-12-05,Clothing,Women,Women Product 670,South,9,248.05,197.43,34,Fall
558755,2024-01-23,Toys,Board Games,Board Games Product 197,East,11,747.38,576.85,114,Summer
945751,2024-12-08,Sports,Fitness,Fitness Product 727,North,3,242.97,185.4,116,Spring
232774,2024-11-11,Clothing,Men,Men Product 882,South,6,99.35,67.2,157,Fall
394274,2024-04-18,Home & Kitchen,Decor,Decor Product 159,West,10,870.71,773.11,19,Summer
936121,2024-02-12,Home & Kitchen,Cookware,Cookware Product 531,South,9,646.48,482.55,15,Fall
846907,2024-06-26,Electronics,Cameras,Cameras Product 801,West,17,251.8,220.41,57,Winter
711974,2024-09-28,Clothing,Women,Women Product 179,South,4,297.55,204.18,84,Spring
701230,2024-01-08,Clothing,Men,Men Product 512,North,12,473.24,286.58,36,Spring
456139,2024-11-22,Toys,Puzzles,Puzzles Product 37,North,17,51.1,39.95,66,Winter
336980,2024-07-09,Clothing,Men,Men Product 368,East,4,386.99,278.44,35,Fall
455953,2024-05-19,Home & Kitchen,Furniture,Furniture Product 903,North,5,465.21,394.96,66,Fall
615713,2024-06-09,Clothing,Kids,Kids Product 401,South,8,174.13,133.18,114,Fall
950277,2024-08-18,Clothing,Kids,Kids Product 565,South,14,535.81,362.8,191,Fall
726823,2024-04-26,Clothing,Men,Men Product 409,West,2,782.87,579.25,171,Spring
991336,2024-07-26,Electronics,Laptops,Laptops Product 386,West,7,340.03,229.72,185,Spring
154026,2024-08-31,Home & Kitchen,Cookware,Cookware Product 694,North,17,469.84,360.34,61,Fall
451513,2024-08-24,Home & Kitchen,Cookware,Cookware Product 216,North,15,306.74,216.75,111,Fall
786531,2024-09-12,Electronics,Laptops,Laptops Product 448,South,10,542.25,424.46,137,Fall
827203,2024-12-30,Sports,Outdoor,Outdoor Product 57,West,12,51.27,31.62,95,Winter
159337,2024-01-10,Toys,Board Games,Board Games Product 820,East,2,821.14,699.9,30,Winter
580283,2024-05-05,Sports,Fitness,Fitness Product 813,North,17,793.71,578.49,105,Winter
780226,2024-02-27,Electronics,Cameras,Cameras Product 371,North,2,111.02,76.08,90,Spring
706042,2024-06-06,Clothing,Women,Women Product 75,South,15,562.93,454.4,172,Winter
191892,2024-11-02,Toys,Action Figures,Action Figures Product 103,East,10,556.18,470.72,71,Spring
576232,2024-12-11,Home & Kitchen,Furniture,Furniture Product 181,North,12,229.25,153.41,175,Winter
578110,2024-04-17,Electronics,Mobiles,Mobiles Product 79,West,5,71.75,45.92,48,Winter
558953,2024-10-03,Home & Kitchen,Furniture,Furniture Product 218,South,19,125.15,98.19,116,Winter
214173,2024-04-04,Electronics,Cameras,Cameras Product 177,North,3,79.05,49.99,158,Summer
665860,2024-05-19,Electronics,Mobiles,Mobiles Product 718,North,10,361.4,313.96,78,Summer
767380,2024-02-19,Toys,Puzzles,Puzzles Product 187,West,7,339.68,225.65,23,Fall
360520,2024-07-18,Electronics,Cameras,Cameras Product 106,East,5,820.08,563.04,177,Spring
676570,2024-12-25,Home & Kitchen,Furniture,Furniture Product 594,North,14,958.75,681.51,24,Spring
749998,2024-03-24,Electronics,Cameras,Cameras Product 230,South,11,204.5,152.29,60,Summer
425759,2024-04-01,Electronics,Laptops,Laptops Product 9,North,6,701.92,575.77,176,Spring
969827,2024-11-13,Home & Kitchen,Decor,Decor Product 360,North,16,90.27,77.18,96,Winter
840563,2024-09-29,Clothing,Women,Women Product 84,East,3,936.92,826.8,15,Spring
515970,2024-04-18,Sports,Fitness,Fitness Product 743,East,17,965.65,803.03,126,Spring
439248,2024-10-17,Toys,Board Games,Board Games Product 105,North,7,53.31,43.64,138,Winter
184709,2024-11-22,Home & Kitchen,Decor,Decor Product 583,North,10,947.58,609.3,120,Fall
735926,2024-03-30,Toys,Board Games,Board Games Product 471,South,18,805.13,543.7,112,Fall
439013,2024-09-16,Sports,Indoor Games,Indoor Games Product 698,South,10,911.74,678.26,133,Fall
520345,2024-10-14,Toys,Puzzles,Puzzles Product 436,South,2,932.78,739.48,22,Fall
804165,2024-11-21,Sports,Indoor Games,Indoor Games Product 738,North,12,110.37,97.44,186,Fall
660911,2024-02-27,Home & Kitchen,Decor,Decor Product 704,West,17,476.97,291.31,68,Summer
716874,2024-04-27,Clothing,Men,Men Product 688,East,14,810.95,559.6,115,Fall
812377,2024-11-15,Toys,Puzzles,Puzzles Product 199,South,18,579.36,363.04,60,Fall
294681,2024-09-21,Electronics,Mobiles,Mobiles Product 7,West,4,31.81,26.86,35,Spring
763209,2024-09-13,Home & Kitchen,Decor,Decor Product 9,East,12,894.96,648.33,145,Fall
910790,2024-02-27,Sports,Outdoor,Outdoor Product 140,West,3,506.3,435.06,153,Summer
759887,2024-09-14,Toys,Puzzles,Puzzles Product 550,West,6,100.38,61.5,106,Winter
507742,2024-08-01,Sports,Indoor Games,Indoor Games Product 891,East,3,819.66,733.08,197,Winter
666072,2024-05-03,Clothing,Women,Women Product 203,West,9,592.74,382.55,123,Winter
824443,2024-09-08,Electronics,Laptops,Laptops Product 340,West,8,325.3,283.73,102,Spring
459942,2024-09-29,Sports,Indoor Games,Indoor Games Product 253,West,6,746.94,626.82,90,Winter
858839,2024-10-21,Toys,Action Figures,Action Figures Product 398,South,6,679.43,531.69,167,Spring
945962,2024-07-20,Clothing,Women,Women Product 652,South,2,106.59,82.28,57,Summer
342862,2024-02-08,Sports,Outdoor,Outdoor Product 433,North,6,219.0,177.26,84,Summer
884322,2024-04-04,Sports,Fitness,Fitness Product 156,East,17,265.77,196.19,143,Winter
365899,2024-03-10,Electronics,Laptops,Laptops Product 831,East,8,346.16,299.21,169,Summer
864020,2024-07-03,Toys,Action Figures,Action Figures Product 512,East,7,644.86,576.51,196,Summer
182435,2024-08-27,Home & Kitchen,Cookware,Cookware Product 206,East,16,974.59,858.38,197,Winter
530473,2024-06-15,Home & Kitchen,Cookware,Cookware Product 976,South,17,175.57,132.91,99,Summer
518764,2024-08-03,Sports,Outdoor,Outdoor Product 397,West,9,215.66,192.65,19,Summer
838913,2024-07-28,Sports,Fitness,Fitness Product 427,West,8,78.43,61.82,143,Fall
639773,2024-09-17,Electronics,Laptops,Laptops Product 706,South,2,789.15,599.58,196,Winter
334539,2024-12-24,Electronics,Laptops,Laptops Product 816,West,15,113.1,68.65,75,Spring
536434,2024-08-18,Home & Kitchen,Decor,Decor Product 339,East,7,855.0,582.12,12,Summer
245344,2024-09-08,Sports,Indoor Games,Indoor Games Product 681,West,4,552.93,332.6,109,Summer
523588,2024-07-10,Toys,Action Figures,Action Figures Product 707,West,9,107.67,78.34,119,Fall
924922,2024-02-14,Toys,Puzzles,Puzzles Product 939,North,2,410.61,324.68,112,Winter
409529,2024-04-29,Home & Kitchen,Cookware,Cookware Product 774,West,3,256.15,171.08,31,Fall
765236,2024-10-02,Home & Kitchen,Decor,Decor Product 969,East,19,24.23,20.49,130,Winter
871152,2024-10-19,Home & Kitchen,Furniture,Furniture Product 294,West,1,199.87,122.4,140,Fall
837603,2024-04-25,Electronics,Laptops,Laptops Product 62,West,14,955.58,799.7,69,Winter
360964,2024-07-13,Electronics,Laptops,Laptops Product 449,North,19,179.76,146.99,178,Winter
574420,2024-09-07,Home & Kitchen,Decor,Decor Product 494,East,12,405.45,288.58,90,Spring
203216,2024-08-22,Toys,Board Games,Board Games Product 38,East,19,721.09,628.36,13,Summer
599257,2024-11-28,Sports,Outdoor,Outdoor Product 675,North,10,860.79,555.93,148,Spring
511518,2024-12-26,Electronics,Laptops,Laptops Product 399,South,16,314.23,277.87,84,Fall
697915,2024-06-10,Toys,Puzzles,Puzzles Product 929,East,4,849.71,595.33,75,Summer
371846,2024-08-07,Clothing,Women,Women Product 859,East,11,157.77,129.76,164,Winter
615093,2024-07-20,Electronics,Laptops,Laptops Product 68,West,4,660.28,471.59,128,Spring
621677,2024-04-05,Clothing,Kids,Kids Product 839,North,19,61.66,41.77,44,Fall
234078,2024-12-01,Toys,Board Games,Board Games Product 285,East,6,67.7,55.87,75,Fall
221686,2024-06-08,Sports,Outdoor,Outdoor Product 280,West,13,290.55,218.66,90,Fall
789753,2024-12-10,Electronics,Cameras,Cameras Product 580,East,6,555.82,388.27,51,Fall
106564,2024-02-14,Electronics,Laptops,Laptops Product 922,East,3,236.91,213.13,30,Summer
198314,2024-09-08,Clothing,Kids,Kids Product 856,West,3,41.94,26.73,178,Fall
699692,2024-05-04,Home & Kitchen,Cookware,Cookware Product 438,North,4,121.38,93.62,43,Spring
253371,2024-07-14,Sports,Outdoor,Outdoor Product 465,East,15,618.04,514.87,192,Summer
900542,2024-04-01,Clothing,Men,Men Product 449,North,19,598.59,486.78,111,Winter
272381,2024-11-18,Clothing,Men,Men Product 865,West,9,470.6,382.06,56,Winter
158827,2024-04-19,Sports,Outdoor,Outdoor Product 187,West,5,21.44,18.65,196,Winter
588518,2024-07-30,Home & Kitchen,Cookware,Cookware Product 8,South,9,796.63,664.86,67,Spring
187656,2024-11-04,Toys,Board Games,Board Games Product 540,North,6,655.31,576.7,28,Summer
276565,2024-10-24,Clothing,Kids,Kids Product 976,West,15,710.37,572.74,10,Summer
673135,2024-02-24,Clothing,Women,Women Product 339,East,12,779.91,529.21,130,Spring
664832,2024-08-26,Toys,Board Games,Board Games Product 475,East,2,758.01,537.92,35,Spring
364601,2024-01-10,Toys,Board Games,Board Games Product 957,West,7,140.4,91.39,63,Fall
603518,2024-02-28,Toys,Action Figures,Action Figures Product 294,North,5,263.53,206.04,151,Fall
732638,2024-04-04,Toys,Action Figures,Action Figures Product 797,West,11,767.5,592.47,50,Summer
817545,2024-01-17,Electronics,Mobiles,Mobiles Product 368,West,19,345.13,259.3,66,Summer
109610,2024-09-07,Sports,Fitness,Fitness Product 304,North,6,220.18,188.6,167,Summer
737072,2024-02-19,Home & Kitchen,Decor,Decor Product 424,North,4,81.6,69.55,191,Summer
176699,2024-06-20,Toys,Puzzles,Puzzles Product 489,West,14,641.42,466.48,22,Spring
658863,2024-07-31,Clothing,Men,Men Product 529,East,7,975.21,686.04,132,Summer
491388,2024-11-26,Sports,Outdoor,Outdoor Product 747,East,5,244.79,185.15,18,Spring
510486,2024-09-24,Home & Kitchen,Cookware,Cookware Product 112,West,4,269.71,200.12,94,Winter
306511,2024-02-25,Toys,Board Games,Board Games Product 291,North,15,706.16,465.5,70,Winter
