OrderID,Date,Category,SubCategory,ProductName,Region,UnitsSold,UnitPrice,UnitCost,InventoryDays,Season,Profit
936728,2024-01-06,Clothing,Women,Women Product 24,South,7,718.14,566.36,179,Spring,1062.4599999999998
751473,2024-01-13,Electronics,Laptops,Laptops Product 676,West,11,264.11,213.07,163,Fall,561.4400000000003
147114,2024-03-15,Electronics,Laptops,Laptops Product 300,West,12,40.21,24.26,187,Summer,191.39999999999998
260805,2024-12-26,Clothing,Kids,Kids Product 591,North,19,354.75,319.22,152,Summer,675.0699999999995
794385,2024-08-25,Home & Kitchen,Decor,Decor Product 938,North,3,305.62,227.16,175,Summer,235.38000000000002
991550,2024-12-21,Toys,Action Figures,Action Figures Product 681,West,10,964.61,748.69,188,Spring,2159.2
602777,2024-08-03,Clothing,Kids,Kids Product 574,West,3,783.34,627.57,193,Spring,467.30999999999995
177213,2024-03-19,Sports,Indoor Games,Indoor Games Product 378,West,13,550.41,473.96,187,Fall,993.8499999999999
497857,2024-02-08,Home & Kitchen,Cookware,Cookware Product 211,West,2,124.17,92.66,178,Winter,63.02000000000001
304159,2024-11-09,Home & Kitchen,Decor,Decor Product 304,East,6,504.19,395.95,191,Summer,649.44
541049,2024-08-18,Electronics,Laptops,Laptops Product 359,West,14,31.72,25.53,163,Spring,86.65999999999997
915578,2024-04-04,Clothing,Men,Men Product 906,East,9,655.62,550.33,152,Fall,947.6099999999997
164347,2024-02-17,Home & Kitchen,Furniture,Furniture Product 813,East,11,928.33,607.45,185,Winter,3529.68
954800,2024-02-07,Toys,Board Games,Board Games Product 197,South,6,572.14,425.79,151,Fall,878.0999999999998
148637,2024-10-09,Clothing,Women,Women Product 629,North,10,713.06,589.26,167,Summer,1237.9999999999995
504140,2024-02-04,Home & Kitchen,Decor,Decor Product 77,East,13,571.22,495.26,179,Fall,987.4800000000005
192379,2024-11-27,Toys,Board Games,Board Games Product 371,West,16,148.0,102.57,192,Fall,726.8800000000001
490186,2024-04-27,Clothing,Women,Women Product 571,North,14,116.3,86.5,151,Fall,417.19999999999993
417155,2024-06-12,Sports,Fitness,Fitness Product 424,South,15,952.24,674.41,196,Fall,4167.450000000001
852376,2024-06-13,Home & Kitchen,Furniture,Furniture Product 896,West,3,849.58,753.12,184,Winter,289.3800000000001
575848,2024-03-12,Home & Kitchen,Decor,Decor Product 247,South,15,448.98,359.47,182,Summer,1342.6499999999999
299451,2024-10-20,Electronics,Laptops,Laptops Product 593,North,1,92.37,81.94,177,Spring,10.430000000000007
643934,2024-06-13,Electronics,Laptops,Laptops Product 583,West,4,82.73,59.53,155,Winter,92.80000000000001
312055,2024-02-02,Sports,Fitness,Fitness Product 477,North,17,366.4,236.4,170,Summer,2209.9999999999995
370200,2024-10-05,Toys,Board Games,Board Games Product 303,East,3,907.71,733.89,155,Summer,521.4600000000002
343126,2024-05-16,Home & Kitchen,Decor,Decor Product 786,North,10,274.54,173.25,164,Summer,1012.9000000000002
392665,2024-03-03,Toys,Puzzles,Puzzles Product 806,North,1,574.09,465.98,164,Summer,108.11000000000001
550507,2024-10-27,Home & Kitchen,Cookware,Cookware Product 14,East,5,741.52,481.36,159,Spring,1300.7999999999997
838321,2024-07-14,Toys,Action Figures,Action Figures Product 291,West,16,186.14,158.61,183,Winter,440.47999999999956
588085,2024-01-28,Toys,Puzzles,Puzzles Product 237,North,14,584.23,472.86,174,Summer,1559.18
887416,2024-10-01,Home & Kitchen,Furniture,Furniture Product 381,North,2,182.89,117.34,163,Summer,131.09999999999997
740147,2024-08-08,Sports,Outdoor,Outdoor Product 698,South,1,482.09,337.98,151,Summer,144.10999999999996
838970,2024-08-20,Sports,Fitness,Fitness Product 980,South,2,213.79,156.49,157,Winter,114.59999999999997
841725,2024-11-11,Electronics,Cameras,Cameras Product 717,West,8,140.89,103.03,190,Summer,302.8799999999999
605710,2024-09-14,Home & Kitchen,Cookware,Cookware Product 518,South,9,25.88,16.94,182,Winter,80.45999999999998
758620,2024-11-10,Home & Kitchen,Decor,Decor Product 743,South,9,678.21,529.9,156,Fall,1334.7900000000004
135031,2024-10-09,Electronics,Cameras,Cameras Product 831,North,14,556.73,364.63,198,Summer,2689.4000000000005
259072,2024-09-26,Toys,Action Figures,Action Figures Product 299,West,7,816.95,584.49,153,Winter,1627.2200000000003
521247,2024-08-30,Toys,Puzzles,Puzzles Product 775,East,12,115.08,89.22,177,Fall,310.32
863437,2024-08-18,Toys,Puzzles,Puzzles Product 95,West,5,67.45,54.7,164,Fall,63.75
557943,2024-09-03,Sports,Fitness,Fitness Product 533,South,5,184.47,117.58,184,Fall,334.45
802138,2024-05-03,Home & Kitchen,Decor,Decor Product 30,West,10,54.22,46.01,158,Winter,82.10000000000001
925845,2024-12-27,Electronics,Mobiles,Mobiles Product 999,West,16,41.49,36.69,186,Winter,76.80000000000007
151604,2024-02-05,Electronics,Cameras,Cameras Product 358,East,4,219.83,157.09,187,Winter,250.96000000000004
424582,2024-07-24,Electronics,Laptops,Laptops Product 698,South,8,430.24,385.52,197,Winter,357.7600000000002
847314,2024-07-15,Electronics,Mobiles,Mobiles Product 740,North,14,302.64,270.88,183,Summer,444.6399999999999
576228,2024-07-30,Sports,Indoor Games,Indoor Games Product 558,West,14,306.63,261.1,161,Summer,637.4199999999996
733163,2024-07-06,Home & Kitchen,Decor,Decor Product 836,South,5,466.94,384.79,156,Winter,410.7499999999999
304309,2024-03-12,Clothing,Women,Women Product 963,East,9,784.39,687.11,154,Winter,875.5199999999998
789377,2024-09-07,Clothing,Women,Women Product 280,North,8,351.11,221.14,168,Summer,1039.7600000000002
176204,2024-01-27,Toys,Action Figures,Action Figures Product 969,East,5,534.9,474.44,198,Fall,302.2999999999999
118302,2024-05-31,Sports,Indoor Games,Indoor Games Product 906,South,11,592.18,376.01,183,Fall,2377.8699999999994
422628,2024-03-17,Home & Kitchen,Decor,Decor Product 400,South,7,53.6,43.85,197,Summer,68.25
556302,2024-06-15,Home & Kitchen,Cookware,Cookware Product 701,North,7,341.08,236.23,159,Summer,733.9499999999999
377560,2024-05-14,Toys,Puzzles,Puzzles Product 238,North,8,683.26,545.56,184,Spring,1101.6000000000004
484315,2024-02-06,Toys,Action Figures,Action Figures Product 964,West,19,670.43,426.05,160,Winter,4643.219999999998
842646,2024-08-13,Home & Kitchen,Decor,Decor Product 792,West,13,137.96,105.12,177,Spring,426.9200000000001
638527,2024-07-25,Toys,Puzzles,Puzzles Product 313,South,5,762.67,547.32,169,Summer,1076.7499999999995
639512,2024-12-24,Home & Kitchen,Furniture,Furniture Product 383,North,7,348.74,273.06,166,Summer,529.76
606212,2024-02-04,Toys,Puzzles,Puzzles Product 407,East,3,140.22,108.73,186,Spring,94.46999999999998
898104,2024-01-07,Toys,Puzzles,Puzzles Product 696,West,16,272.71,192.73,176,Spring,1279.6799999999998
409421,2024-01-14,Toys,Action Figures,Action Figures Product 300,South,14,730.36,571.29,192,Fall,2226.9800000000005
522933,2024-09-20,Electronics,Mobiles,Mobiles Product 303,North,9,665.13,582.18,175,Spring,746.5500000000004
999820,2024-06-17,Toys,Action Figures,Action Figures Product 76,South,5,144.26,91.72,154,Spring,262.69999999999993
177214,2024-06-02,Toys,Board Games,Board Games Product 625,South,2,366.22,294.88,163,Spring,142.68000000000006
933153,2024-10-05,Toys,Puzzles,Puzzles Product 288,West,18,775.68,516.54,187,Fall,4664.5199999999995
329005,2024-11-20,Sports,Fitness,Fitness Product 997,South,17,751.6,484.26,175,Winter,4544.780000000001
544182,2024-11-19,Toys,Puzzles,Puzzles Product 660,South,4,181.15,131.83,153,Spring,197.27999999999997
530542,2024-02-17,Electronics,Mobiles,Mobiles Product 947,North,9,789.88,604.5,151,Spring,1668.42
256583,2024-09-01,Sports,Fitness,Fitness Product 313,West,2,409.77,279.05,156,Summer,261.43999999999994
461561,2024-09-02,Clothing,Women,Women Product 239,West,3,29.54,20.89,153,Fall,25.949999999999996
986084,2024-06-17,Sports,Indoor Games,Indoor Games Product 310,West,18,705.8,561.95,158,Fall,2589.2999999999984
516925,2024-07-04,Home & Kitchen,Cookware,Cookware Product 344,East,18,339.53,238.21,166,Summer,1823.7599999999993
761304,2024-08-07,Sports,Indoor Games,Indoor Games Product 685,South,5,302.88,201.12,187,Fall,508.79999999999995
600013,2024-08-07,Home & Kitchen,Decor,Decor Product 32,South,19,754.61,480.06,175,Summer,5216.45
295149,2024-11-15,Sports,Fitness,Fitness Product 657,North,2,477.95,340.78,198,Spring,274.34000000000003
154711,2024-04-25,Sports,Outdoor,Outdoor Product 593,East,9,958.17,762.37,183,Fall,1762.1999999999996
200637,2024-10-17,Clothing,Kids,Kids Product 368,South,15,948.18,626.17,191,Summer,4830.15
896470,2024-12-08,Electronics,Mobiles,Mobiles Product 959,West,2,444.07,269.87,169,Spring,348.4
690598,2024-10-20,Sports,Indoor Games,Indoor Games Product 967,South,8,858.73,701.83,165,Winter,1255.1999999999998
992160,2024-07-20,Home & Kitchen,Cookware,Cookware Product 557,East,13,999.42,641.17,169,Fall,4657.25
841357,2024-10-28,Electronics,Mobiles,Mobiles Product 650,South,1,503.24,432.48,153,Fall,70.75999999999999
160390,2024-07-05,Electronics,Laptops,Laptops Product 666,North,19,98.17,75.21,199,Summer,436.2400000000001
379891,2024-12-01,Sports,Fitness,Fitness Product 14,North,12,939.32,818.03,184,Spring,1455.480000000001
130985,2024-08-26,Toys,Board Games,Board Games Product 250,East,5,922.85,724.59,161,Winter,991.3
925995,2024-04-02,Electronics,Laptops,Laptops Product 981,East,3,133.46,118.12,170,Winter,46.02000000000001
855984,2024-07-10,Clothing,Men,Men Product 534,West,17,255.51,186.32,156,Winter,1176.23
668324,2024-02-03,Clothing,Women,Women Product 140,North,8,670.9,585.48,197,Fall,683.3599999999997
876086,2024-08-19,Sports,Indoor Games,Indoor Games Product 867,South,5,383.12,340.83,158,Summer,211.4500000000001
698730,2024-12-03,Clothing,Men,Men Product 667,West,13,107.66,85.95,173,Summer,282.2299999999999
114702,2024-09-18,Electronics,Laptops,Laptops Product 724,East,7,843.52,749.43,160,Fall,658.6300000000002
797972,2024-06-18,Toys,Action Figures,Action Figures Product 485,West,19,650.87,448.07,154,Summer,3853.2000000000003
295670,2024-11-19,Sports,Indoor Games,Indoor Games Product 496,South,1,145.4,122.99,176,Spring,22.41000000000001
652586,2024-01-21,Electronics,Laptops,Laptops Product 502,North,10,964.54,652.79,165,Fall,3117.5
536066,2024-11-02,Toys,Board Games,Board Games Product 99,South,11,844.76,750.37,165,Fall,1038.29
855735,2024-10-21,Toys,Puzzles,Puzzles Product 887,South,2,174.09,121.23,165,Fall,105.72
672945,2024-11-09,Home & Kitchen,Decor,Decor Product 327,South,15,174.07,107.96,186,Summer,991.65
879807,2024-03-03,Clothing,Men,Men Product 957,East,2,712.04,489.41,164,Winter,445.2599999999999
140526,2024-07-13,Electronics,Laptops,Laptops Product 951,East,13,187.89,153.32,161,Spring,449.4099999999999
235714,2024-07-01,Sports,Outdoor,Outdoor Product 815,East,12,897.34,688.38,175,Summer,2507.5200000000004
558920,2024-02-02,Clothing,Women,Women Product 93,North,16,823.87,692.87,175,Spring,2096.0
963900,2024-07-19,Clothing,Men,Men Product 746,West,14,86.62,52.13,176,Fall,482.86
239085,2024-02-23,Toys,Board Games,Board Games Product 463,East,18,589.97,494.45,195,Summer,1719.3600000000006
249018,2024-02-07,Electronics,Mobiles,Mobiles Product 766,North,14,809.98,500.49,178,Winter,4332.860000000001
602600,2024-06-05,Toys,Action Figures,Action Figures Product 168,North,13,406.87,248.9,190,Fall,2053.61
286327,2024-07-28,Clothing,Men,Men Product 139,South,9,553.09,425.8,176,Fall,1145.6100000000001
835730,2024-06-03,Toys,Action Figures,Action Figures Product 230,East,18,336.68,214.4,169,Spring,2201.04
120966,2024-06-14,Clothing,Women,Women Product 739,East,7,41.51,36.0,196,Winter,38.569999999999986
241473,2024-08-20,Electronics,Mobiles,Mobiles Product 130,South,11,628.2,459.18,197,Spring,1859.2200000000005
193988,2024-12-03,Electronics,Mobiles,Mobiles Product 671,West,17,844.48,522.35,193,Fall,5476.21
693213,2024-02-28,Home & Kitchen,Cookware,Cookware Product 258,North,1,928.05,652.01,158,Summer,276.03999999999996
606260,2024-07-13,Toys,Action Figures,Action Figures Product 929,North,15,882.64,742.12,166,Spring,2107.7999999999997
377158,2024-07-16,Clothing,Women,Women Product 60,North,8,175.71,120.49,189,Fall,441.7600000000001
498894,2024-06-04,Clothing,Kids,Kids Product 266,East,15,834.37,580.07,170,Winter,3814.499999999999
562635,2024-06-28,Sports,Indoor Games,Indoor Games Product 958,North,6,336.1,261.84,185,Spring,445.5600000000003
865588,2024-11-13,Sports,Outdoor,Outdoor Product 791,South,5,614.37,504.44,165,Summer,549.6500000000001
204152,2024-11-28,Electronics,Laptops,Laptops Product 298,South,15,226.01,172.63,188,Fall,800.6999999999999
204855,2024-10-05,Electronics,Cameras,Cameras Product 445,West,14,71.98,52.8,159,Winter,268.5200000000001
548262,2024-02-05,Electronics,Laptops,Laptops Product 723,South,9,256.11,228.1,177,Summer,252.09000000000017
267454,2024-04-11,Clothing,Men,Men Product 230,South,7,695.59,460.29,185,Spring,1647.1000000000001
153303,2024-09-06,Toys,Puzzles,Puzzles Product 282,East,9,105.25,80.71,183,Fall,220.86000000000007
955860,2024-07-20,Clothing,Kids,Kids Product 125,West,2,744.88,501.77,170,Fall,486.22
104957,2024-08-27,Electronics,Mobiles,Mobiles Product 213,North,8,305.35,236.35,160,Fall,552.0000000000002
633180,2024-05-12,Sports,Indoor Games,Indoor Games Product 50,East,8,90.09,55.29,159,Fall,278.40000000000003
674078,2024-03-11,Clothing,Men,Men Product 899,South,13,241.26,153.44,195,Summer,1141.6599999999999
878752,2024-03-19,Home & Kitchen,Cookware,Cookware Product 886,South,7,715.95,473.73,183,Spring,1695.5400000000002
728273,2024-11-18,Toys,Puzzles,Puzzles Product 180,North,14,385.28,235.86,182,Winter,2091.879999999999
162017,2024-11-05,Electronics,Mobiles,Mobiles Product 2,North,4,169.05,119.93,186,Summer,196.48000000000002
879482,2024-08-05,Toys,Board Games,Board Games Product 319,North,7,438.72,296.15,186,Spring,997.9900000000004
768636,2024-01-06,Sports,Fitness,Fitness Product 705,East,4,160.72,143.62,191,Winter,68.39999999999998
940597,2024-12-24,Electronics,Cameras,Cameras Product 225,South,3,907.12,651.9,154,Fall,765.6600000000001
190902,2024-07-20,Home & Kitchen,Decor,Decor Product 654,East,6,80.81,65.69,164,Winter,90.72000000000003
333099,2024-05-30,Electronics,Mobiles,Mobiles Product 273,East,11,966.01,821.03,162,Summer,1594.7800000000002
862209,2024-10-07,Toys,Puzzles,Puzzles Product 322,East,10,471.21,288.35,153,Fall,1828.5999999999995
444313,2024-08-12,Toys,Action Figures,Action Figures Product 903,South,16,529.1,343.14,157,Summer,2975.3600000000006
520459,2024-09-16,Electronics,Mobiles,Mobiles Product 831,North,7,726.03,588.95,167,Summer,959.5599999999995
296698,2024-11-06,Clothing,Women,Women Product 126,South,8,26.76,20.1,199,Fall,53.28
362372,2024-10-10,Electronics,Cameras,Cameras Product 573,South,12,72.92,54.59,162,Fall,219.95999999999998
928400,2024-08-05,Sports,Outdoor,Outdoor Product 617,West,16,166.94,122.13,163,Summer,716.96
808340,2024-03-10,Electronics,Cameras,Cameras Product 328,East,11,763.55,555.58,176,Summer,2287.669999999999
283038,2024-03-18,Clothing,Men,Men Product 965,South,2,248.93,219.95,175,Winter,57.960000000000036
166455,2024-07-29,Home & Kitchen,Furniture,Furniture Product 735,West,16,829.69,549.67,158,Fall,4480.3200000000015
648875,2024-09-29,Electronics,Laptops,Laptops Product 488,South,7,880.31,636.37,151,Summer,1707.5799999999995
187773,2024-07-07,Sports,Indoor Games,Indoor Games Product 507,West,18,137.62,101.61,177,Spring,648.1800000000001
305908,2024-04-15,Sports,Fitness,Fitness Product 400,South,17,959.02,831.72,197,Fall,2164.0999999999995
409996,2024-01-27,Toys,Puzzles,Puzzles Product 119,South,14,465.71,320.83,161,Spring,2028.32
123347,2024-09-25,Toys,Board Games,Board Games Product 802,West,17,957.86,739.64,198,Spring,3709.7400000000007
445542,2024-02-10,Home & Kitchen,Decor,Decor Product 921,North,6,799.59,634.97,182,Fall,987.72
595403,2024-11-01,Home & Kitchen,Cookware,Cookware Product 92,South,16,49.05,39.14,164,Winter,158.55999999999995
208715,2024-11-08,Sports,Fitness,Fitness Product 222,North,4,957.5,578.84,159,Spring,1514.6399999999999
187781,2024-03-22,Toys,Action Figures,Action Figures Product 336,North,1,907.75,815.27,153,Spring,92.48000000000002
491742,2024-07-12,Sports,Indoor Games,Indoor Games Product 935,East,18,936.33,619.45,163,Fall,5703.84
613861,2024-12-07,Clothing,Men,Men Product 516,West,4,351.56,226.83,171,Summer,498.91999999999996
375899,2024-01-07,Home & Kitchen,Cookware,Cookware Product 577,West,4,373.8,277.53,162,Winter,385.08000000000015
662590,2024-06-15,Home & Kitchen,Cookware,Cookware Product 590,North,3,139.85,88.03,171,Winter,155.45999999999998
424227,2024-05-18,Sports,Indoor Games,Indoor Games Product 787,North,7,916.93,809.09,199,Winter,754.8799999999994
145915,2024-07-12,Home & Kitchen,Cookware,Cookware Product 312,South,18,754.27,570.38,194,Fall,3310.0199999999995
873415,2024-05-23,Home & Kitchen,Decor,Decor Product 944,North,10,201.48,175.82,190,Winter,256.59999999999997
487514,2024-06-01,Home & Kitchen,Decor,Decor Product 862,North,18,922.89,625.98,180,Spring,5344.379999999999
934716,2024-11-30,Clothing,Women,Women Product 81,North,15,816.0,566.07,181,Spring,3748.9499999999994
996930,2024-06-17,Sports,Fitness,Fitness Product 831,North,7,154.56,120.61,194,Fall,237.65000000000003
243990,2024-08-13,Clothing,Men,Men Product 447,West,11,39.06,26.2,197,Spring,141.46000000000004
641463,2024-01-27,Electronics,Cameras,Cameras Product 437,West,6,453.41,278.54,187,Fall,1049.22
153111,2024-09-25,Home & Kitchen,Decor,Decor Product 693,East,12,22.98,18.23,184,Winter,57.0
197304,2024-04-12,Sports,Fitness,Fitness Product 302,East,14,788.51,481.3,198,Spring,4300.94
292789,2024-07-08,Toys,Action Figures,Action Figures Product 531,East,3,276.2,192.51,177,Winter,251.07
409930,2024-01-06,Electronics,Laptops,Laptops Product 951,North,13,394.64,265.34,158,Winter,1680.9
688015,2024-09-10,Toys,Board Games,Board Games Product 228,North,14,144.26,100.45,158,Spring,613.3399999999998
257061,2024-08-27,Sports,Indoor Games,Indoor Games Product 423,East,17,624.5,422.64,197,Fall,3431.6200000000003
496776,2024-11-07,Clothing,Men,Men Product 596,South,8,496.7,442.34,199,Winter,434.8800000000001
894163,2024-12-27,Sports,Outdoor,Outdoor Product 207,South,17,699.46,570.82,177,Spring,2186.8799999999997
950661,2024-08-01,Home & Kitchen,Cookware,Cookware Product 967,East,11,830.69,602.57,176,Summer,2509.32
940992,2024-08-21,Home & Kitchen,Furniture,Furniture Product 261,West,16,636.48,393.69,172,Fall,3884.6400000000003
732480,2024-09-17,Sports,Fitness,Fitness Product 530,South,14,967.21,818.95,157,Spring,2075.64
330876,2024-07-08,Electronics,Mobiles,Mobiles Product 542,East,19,333.94,217.91,189,Spring,2204.57
330964,2024-06-18,Toys,Action Figures,Action Figures Product 847,North,4,699.63,605.17,165,Fall,377.84000000000015
690201,2024-07-29,Sports,Fitness,Fitness Product 160,North,5,199.15,126.92,158,Spring,361.15000000000003
115223,2024-07-24,Home & Kitchen,Decor,Decor Product 242,East,4,462.85,286.02,198,Summer,707.3200000000002
232774,2024-11-11,Clothing,Men,Men Product 882,South,6,99.35,67.2,157,Fall,192.89999999999995
950277,2024-08-18,Clothing,Kids,Kids Product 565,South,14,535.81,362.8,191,Fall,2422.139999999999
726823,2024-04-26,Clothing,Men,Men Product 409,West,2,782.87,579.25,171,Spring,407.24
991336,2024-07-26,Electronics,Laptops,Laptops Product 386,West,7,340.03,229.72,185,Spring,772.1699999999998
706042,2024-06-06,Clothing,Women,Women Product 75,South,15,562.93,454.4,172,Winter,1627.9499999999996
576232,2024-12-11,Home & Kitchen,Furniture,Furniture Product 181,North,12,229.25,153.41,175,Winter,910.08
214173,2024-04-04,Electronics,Cameras,Cameras Product 177,North,3,79.05,49.99,158,Summer,87.17999999999998
360520,2024-07-18,Electronics,Cameras,Cameras Product 106,East,5,820.08,563.04,177,Spring,1285.2000000000003
425759,2024-04-01,Electronics,Laptops,Laptops Product 9,North,6,701.92,575.77,176,Spring,756.8999999999999
804165,2024-11-21,Sports,Indoor Games,Indoor Games Product 738,North,12,110.37,97.44,186,Fall,155.16000000000008
910790,2024-02-27,Sports,Outdoor,Outdoor Product 140,West,3,506.3,435.06,153,Summer,213.72000000000003
507742,2024-08-01,Sports,Indoor Games,Indoor Games Product 891,East,3,819.66,733.08,197,Winter,259.7399999999998
858839,2024-10-21,Toys,Action Figures,Action Figures Product 398,South,6,679.43,531.69,167,Spring,886.4399999999994
365899,2024-03-10,Electronics,Laptops,Laptops Product 831,East,8,346.16,299.21,169,Summer,375.60000000000036
864020,2024-07-03,Toys,Action Figures,Action Figures Product 512,East,7,644.86,576.51,196,Summer,478.45000000000016
182435,2024-08-27,Home & Kitchen,Cookware,Cookware Product 206,East,16,974.59,858.38,197,Winter,1859.3600000000006
639773,2024-09-17,Electronics,Laptops,Laptops Product 706,South,2,789.15,599.58,196,Winter,379.1399999999999
360964,2024-07-13,Electronics,Laptops,Laptops Product 449,North,19,179.76,146.99,178,Winter,622.6299999999997
371846,2024-08-07,Clothing,Women,Women Product 859,East,11,157.77,129.76,164,Winter,308.11000000000024
198314,2024-09-08,Clothing,Kids,Kids Product 856,West,3,41.94,26.73,178,Fall,45.629999999999995
253371,2024-07-14,Sports,Outdoor,Outdoor Product 465,East,15,618.04,514.87,192,Summer,1547.5499999999993
158827,2024-04-19,Sports,Outdoor,Outdoor Product 187,West,5,21.44,18.65,196,Winter,13.950000000000014
603518,2024-02-28,Toys,Action Figures,Action Figures Product 294,North,5,263.53,206.04,151,Fall,287.44999999999993
109610,2024-09-07,Sports,Fitness,Fitness Product 304,North,6,220.18,188.6,167,Summer,189.48000000000008
737072,2024-02-19,Home & Kitchen,Decor,Decor Product 424,North,4,81.6,69.55,191,Summer,48.19999999999999
948907,2024-05-06,Sports,Fitness,Fitness Product 872,East,10,917.76,709.06,167,Spring,2087.0000000000005
514330,2024-03-13,Home & Kitchen,Furniture,Furniture Product 722,North,17,373.6,272.91,180,Winter,1711.73
259501,2024-07-29,Clothing,Women,Women Product 792,South,10,580.83,401.15,154,Spring,1796.8000000000006
214113,2024-09-02,Clothing,Kids,Kids Product 393,West,4,305.88,266.97,158,Spring,155.63999999999987
702395,2024-11-27,Toys,Puzzles,Puzzles Product 27,East,2,835.02,709.78,196,Summer,250.48000000000002
445071,2024-10-01,Electronics,Cameras,Cameras Product 668,North,2,416.63,299.38,186,Spring,234.5
364784,2024-12-18,Toys,Board Games,Board Games Product 30,West,16,272.79,191.4,154,Fall,1302.2400000000002
932947,2024-11-03,Toys,Puzzles,Puzzles Product 903,North,8,169.53,114.27,193,Summer,442.08000000000004
792070,2024-09-21,Clothing,Women,Women Product 756,West,1,622.17,412.84,176,Summer,209.32999999999998
919634,2024-01-15,Toys,Board Games,Board Games Product 478,North,3,999.7,696.51,166,Fall,909.5700000000002
910869,2024-10-08,Clothing,Men,Men Product 340,East,2,959.31,695.68,157,Spring,527.26
392763,2024-12-14,Clothing,Kids,Kids Product 791,East,6,741.73,593.64,162,Winter,888.5400000000002
634555,2024-03-24,Clothing,Men,Men Product 508,West,7,134.74,119.84,179,Summer,104.30000000000004
162676,2024-06-30,Home & Kitchen,Cookware,Cookware Product 71,South,17,515.96,437.67,177,Summer,1330.9300000000003
106842,2024-11-20,Home & Kitchen,Furniture,Furniture Product 110,South,16,230.8,139.13,188,Spring,1466.7200000000003
815291,2024-03-01,Clothing,Men,Men Product 58,North,10,970.92,814.07,196,Spring,1568.499999999999
197057,2024-06-12,Toys,Action Figures,Action Figures Product 390,South,19,690.39,546.09,180,Summer,2741.699999999999
685939,2024-05-28,Toys,Board Games,Board Games Product 687,East,15,550.5,437.98,162,Summer,1687.7999999999997
221089,2024-03-13,Toys,Puzzles,Puzzles Product 35,South,15,313.6,268.62,181,Fall,674.7000000000003
169603,2024-01-09,Clothing,Men,Men Product 28,East,11,755.93,616.16,172,Spring,1537.4699999999998
547898,2024-07-08,Home & Kitchen,Cookware,Cookware Product 42,East,3,842.43,683.14,196,Summer,477.8699999999999
376986,2024-05-13,Home & Kitchen,Furniture,Furniture Product 897,East,18,115.24,95.61,192,Winter,353.3399999999999
896893,2024-07-29,Clothing,Kids,Kids Product 701,West,14,204.93,172.22,162,Winter,457.9400000000001
688769,2024-10-14,Home & Kitchen,Furniture,Furniture Product 329,East,16,117.65,88.91,180,Winter,459.84000000000015
519875,2024-11-17,Sports,Outdoor,Outdoor Product 927,South,10,324.91,201.75,185,Spring,1231.6000000000004
710533,2024-11-14,Electronics,Cameras,Cameras Product 841,North,12,460.88,321.64,170,Spring,1670.88
243233,2024-03-08,Clothing,Kids,Kids Product 98,West,16,613.9,407.13,159,Summer,3308.3199999999997
463891,2024-10-15,Toys,Board Games,Board Games Product 590,East,11,191.09,150.2,161,Winter,449.7900000000002
883772,2024-05-02,Toys,Puzzles,Puzzles Product 764,West,6,453.73,391.09,156,Spring,375.84000000000026
587765,2024-04-22,Clothing,Women,Women Product 221,South,17,704.26,424.66,176,Fall,4753.2
781171,2024-02-20,Toys,Puzzles,Puzzles Product 983,East,3,495.43,349.73,177,Fall,437.09999999999997
735960,2024-07-06,Clothing,Women,Women Product 52,South,15,366.98,287.68,174,Summer,1189.5000000000002
373328,2024-11-29,Sports,Indoor Games,Indoor Games Product 907,South,19,952.07,689.64,189,Fall,4986.170000000001
492624,2024-07-25,Home & Kitchen,Furniture,Furniture Product 111,East,8,867.14,526.94,183,Spring,2721.5999999999995
495976,2024-10-04,Electronics,Mobiles,Mobiles Product 361,North,4,722.37,631.98,197,Spring,361.55999999999995
188251,2024-12-29,Home & Kitchen,Furniture,Furniture Product 375,West,15,310.84,266.91,189,Fall,658.9499999999992
358295,2024-02-19,Toys,Puzzles,Puzzles Product 359,East,1,478.29,385.04,188,Winter,93.25
691316,2024-02-07,Toys,Action Figures,Action Figures Product 727,West,8,569.54,419.6,167,Winter,1199.5199999999995
959060,2024-06-24,Toys,Board Games,Board Games Product 521,East,19,233.69,162.35,161,Spring,1355.46
732906,2024-01-01,Electronics,Mobiles,Mobiles Product 416,East,7,172.85,112.63,194,Summer,421.53999999999996
923209,2024-02-28,Sports,Fitness,Fitness Product 713,East,19,238.51,158.46,192,Summer,1520.9499999999996
176992,2024-05-21,Sports,Indoor Games,Indoor Games Product 784,South,2,729.03,600.48,158,Fall,257.0999999999999
736741,2024-05-27,Toys,Puzzles,Puzzles Product 36,West,16,194.11,137.85,176,Fall,900.1600000000003
772599,2024-10-30,Electronics,Mobiles,Mobiles Product 617,North,16,555.0,484.65,158,Summer,1125.6000000000004
286218,2024-02-08,Clothing,Kids,Kids Product 748,South,12,227.79,198.91,180,Fall,346.55999999999995
678822,2024-02-27,Clothing,Women,Women Product 57,North,18,687.53,439.31,161,Fall,4467.959999999999
936519,2024-02-01,Toys,Action Figures,Action Figures Product 356,West,4,466.5,396.77,187,Winter,278.9200000000001
835372,2024-04-29,Toys,Action Figures,Action Figures Product 805,West,18,765.89,516.13,153,Fall,4495.68
864884,2024-11-21,Home & Kitchen,Decor,Decor Product 508,South,15,223.65,180.87,192,Winter,641.7
889129,2024-07-26,Home & Kitchen,Furniture,Furniture Product 706,West,6,223.01,135.04,186,Winter,527.8199999999999
